id_g,node_type,d_src,d_dst,supply,demand
26,0,0,2,0.0,2.0
26,0,0,3,0.0,3.0
26,0,0,1,0.0,19.0
26,0,0,3,0.0,5.0
26,0,0,3,0.0,15.0
26,0,0,4,0.0,38.0
26,0,0,1,0.0,32.0
26,0,0,1,0.0,9.0
26,0,0,2,0.0,3.0
26,0,0,3,0.0,21.0
26,0,0,1,0.0,2.0
26,0,0,3,0.0,29.0
26,0,0,2,0.0,5.0
26,0,0,3,0.0,50.0
26,0,0,1,0.0,9.0
26,0,0,2,0.0,7.0
26,0,0,2,0.0,27.0
26,0,0,3,0.0,7.0
26,0,0,3,0.0,27.0
27,1,0,0,24.0,0.0
27,1,6,0,19.0,0.0
27,1,5,0,31.0,0.0
27,1,4,0,30.0,0.0
27,1,4,0,26.0,0.0
27,1,4,0,14.0,0.0
27,1,5,0,23.0,0.0
27,1,4,0,20.0,0.0
27,1,5,0,63.0,0.0
27,1,5,0,13.0,0.0
27,1,3,0,32.0,0.0
27,1,3,0,25.0,0.0
27,0,0,0,0.0,2.0
27,0,0,2,0.0,8.0
27,0,0,4,0.0,2.0
27,0,0,2,0.0,3.0
27,0,0,2,0.0,19.0
27,0,0,2,0.0,5.0
27,0,0,1,0.0,15.0
27,0,0,3,0.0,38.0
27,0,0,2,0.0,32.0
27,0,0,3,0.0,9.0
27,0,0,2,0.0,3.0
27,0,0,4,0.0,21.0
27,0,0,2,0.0,2.0
27,0,0,3,0.0,29.0
27,0,0,3,0.0,5.0
27,0,0,4,0.0,50.0
27,0,0,0,0.0,9.0
27,0,0,2,0.0,7.0
27,0,0,3,0.0,27.0
27,0,0,2,0.0,7.0
27,0,0,2,0.0,27.0
28,1,8,0,24.0,0.0
28,1,2,0,19.0,0.0
28,1,0,0,31.0,0.0
28,1,4,0,30.0,0.0
28,1,3,0,26.0,0.0
28,1,4,0,14.0,0.0
28,1,0,0,23.0,0.0
28,1,2,0,20.0,0.0
28,1,4,0,63.0,0.0
28,1,0,0,13.0,0.0
28,1,2,0,32.0,0.0
28,1,2,0,25.0,0.0
28,0,0,2,0.0,2.0
28,0,0,1,0.0,8.0
28,0,0,0,0.0,2.0
28,0,0,2,0.0,3.0
28,0,0,1,0.0,19.0
28,0,0,0,0.0,5.0
28,0,0,1,0.0,15.0
28,0,0,4,0.0,38.0
28,0,0,2,0.0,32.0
28,0,0,0,0.0,9.0
28,0,0,0,0.0,3.0
28,0,0,1,0.0,21.0
28,0,0,1,0.0,2.0
28,0,0,3,0.0,29.0
28,0,0,1,0.0,5.0
28,0,0,3,0.0,50.0
28,0,0,1,0.0,9.0
28,0,0,2,0.0,7.0
28,0,0,1,0.0,27.0
28,0,0,2,0.0,7.0
28,0,0,3,0.0,27.0
29,1,8,0,24.0,0.0
29,1,4,0,19.0,0.0
29,1,6,0,31.0,0.0
29,1,4,0,30.0,0.0
29,1,4,0,26.0,0.0
29,1,5,0,14.0,0.0
29,1,3,0,23.0,0.0
29,1,3,0,20.0,0.0
29,1,4,0,63.0,0.0
29,1,2,0,13.0,0.0
29,1,2,0,32.0,0.0
29,1,3,0,25.0,0.0
29,0,0,1,0.0,2.0
29,0,0,3,0.0,8.0
29,0,0,1,0.0,2.0
29,0,0,1,0.0,3.0
29,0,0,2,0.0,19.0
29,0,0,2,0.0,5.0
29,0,0,1,0.0,15.0
29,0,0,4,0.0,38.0
29,0,0,3,0.0,32.0
29,0,0,1,0.0,9.0
29,0,0,1,0.0,3.0
29,0,0,2,0.0,21.0
29,0,0,3,0.0,2.0
29,0,0,3,0.0,29.0
29,0,0,3,0.0,5.0
29,0,0,3,0.0,50.0
29,0,0,1,0.0,9.0
29,0,0,4,0.0,7.0
29,0,0,4,0.0,27.0
29,0,0,2,0.0,7.0
29,0,0,3,0.0,27.0
30,1,5,0,24.0,0.0
30,1,2,0,19.0,0.0
30,1,4,0,31.0,0.0
30,1,3,0,30.0,0.0
30,1,2,0,26.0,0.0
30,1,5,0,14.0,0.0
30,1,5,0,23.0,0.0
30,1,3,0,20.0,0.0
30,1,6,0,63.0,0.0
30,1,4,0,13.0,0.0
30,1,4,0,32.0,0.0
30,1,4,0,25.0,0.0
30,0,0,1,0.0,2.0
30,0,0,1,0.0,8.0
30,0,0,2,0.0,2.0
30,0,0,1,0.0,3.0
30,0,0,3,0.0,19.0
30,0,0,2,0.0,5.0
30,0,0,2,0.0,15.0
30,0,0,5,0.0,38.0
30,0,0,2,0.0,32.0
30,0,0,4,0.0,9.0
30,0,0,3,0.0,3.0
30,0,0,3,0.0,21.0
30,0,0,1,0.0,2.0
30,0,0,3,0.0,29.0
30,0,0,1,0.0,5.0
30,0,0,3,0.0,50.0
30,0,0,3,0.0,9.0
30,0,0,2,0.0,7.0
30,0,0,2,0.0,27.0
30,0,0,1,0.0,7.0
30,0,0,2,0.0,27.0
31,1,8,0,24.0,0.0
31,1,3,0,19.0,0.0
31,1,6,0,31.0,0.0
31,1,3,0,30.0,0.0
31,1,8,0,26.0,0.0
31,1,4,0,14.0,0.0
31,1,0,0,23.0,0.0
31,1,2,0,20.0,0.0
31,1,6,0,63.0,0.0
31,1,4,0,13.0,0.0
31,1,2,0,32.0,0.0
31,1,4,0,25.0,0.0
31,0,0,4,0.0,2.0
31,0,0,2,0.0,8.0
31,0,0,2,0.0,2.0
31,0,0,1,0.0,3.0
31,0,0,0,0.0,19.0
31,0,0,2,0.0,5.0
31,0,0,2,0.0,15.0
31,0,0,3,0.0,38.0
31,0,0,1,0.0,32.0
31,0,0,2,0.0,9.0
31,0,0,2,0.0,3.0
31,0,0,2,0.0,21.0
31,0,0,3,0.0,2.0
31,0,0,4,0.0,29.0
31,0,0,2,0.0,5.0
31,0,0,3,0.0,50.0
31,0,0,2,0.0,9.0
31,0,0,4,0.0,7.0
31,0,0,4,0.0,27.0
31,0,0,1,0.0,7.0
31,0,0,4,0.0,27.0
32,1,6,0,24.0,0.0
32,1,5,0,19.0,0.0
32,1,4,0,31.0,0.0
32,1,7,0,30.0,0.0
32,1,2,0,26.0,0.0
32,1,5,0,14.0,0.0
32,1,5,0,23.0,0.0
32,1,4,0,20.0,0.0
32,1,6,0,63.0,0.0
32,1,5,0,13.0,0.0
32,1,4,0,32.0,0.0
32,1,5,0,25.0,0.0
32,0,0,3,0.0,2.0
32,0,0,3,0.0,8.0
32,0,0,2,0.0,2.0
32,0,0,2,0.0,3.0
32,0,0,2,0.0,19.0
32,0,0,1,0.0,5.0
32,0,0,2,0.0,15.0
32,0,0,5,0.0,38.0
32,0,0,2,0.0,32.0
32,0,0,2,0.0,9.0
32,0,0,2,0.0,3.0
32,0,0,4,0.0,21.0
32,0,0,3,0.0,2.0
32,0,0,7,0.0,29.0
32,0,0,4,0.0,5.0
32,0,0,4,0.0,50.0
32,0,0,1,0.0,9.0
32,0,0,3,0.0,7.0
32,0,0,3,0.0,27.0
32,0,0,1,0.0,7.0
32,0,0,2,0.0,27.0
33,1,8,0,24.0,0.0
33,1,3,0,19.0,0.0
33,1,5,0,31.0,0.0
33,1,5,0,30.0,0.0
33,1,5,0,26.0,0.0
33,1,3,0,14.0,0.0
33,1,4,0,23.0,0.0
33,1,3,0,20.0,0.0
33,1,5,0,63.0,0.0
33,1,3,0,13.0,0.0
33,1,0,0,32.0,0.0
33,1,6,0,25.0,0.0
33,0,0,2,0.0,2.0
33,0,0,3,0.0,8.0
33,0,0,1,0.0,2.0
33,0,0,1,0.0,3.0
33,0,0,1,0.0,19.0
33,0,0,2,0.0,5.0
33,0,0,2,0.0,15.0
33,0,0,4,0.0,38.0
33,0,0,2,0.0,32.0
33,0,0,4,0.0,9.0
33,0,0,2,0.0,3.0
33,0,0,4,0.0,21.0
33,0,0,3,0.0,2.0
33,0,0,3,0.0,29.0
33,0,0,3,0.0,5.0
33,0,0,2,0.0,50.0
33,0,0,3,0.0,9.0
33,0,0,3,0.0,7.0
33,0,0,2,0.0,27.0
33,0,0,1,0.0,7.0
33,0,0,2,0.0,27.0
34,1,5,0,24.0,0.0
34,1,5,0,19.0,0.0
34,1,5,0,31.0,0.0
34,1,3,0,30.0,0.0
34,1,2,0,26.0,0.0
34,1,4,0,14.0,0.0
34,1,4,0,23.0,0.0
34,1,1,0,20.0,0.0
34,1,5,0,63.0,0.0
34,1,3,0,13.0,0.0
34,1,5,0,32.0,0.0
34,1,2,0,25.0,0.0
34,0,0,1,0.0,2.0
34,0,0,2,0.0,8.0
34,0,0,1,0.0,2.0
34,0,0,2,0.0,3.0
34,0,0,2,0.0,19.0
34,0,0,2,0.0,5.0
34,0,0,1,0.0,15.0
34,0,0,3,0.0,38.0
34,0,0,2,0.0,32.0
34,0,0,1,0.0,9.0
34,0,0,2,0.0,3.0
34,0,0,4,0.0,21.0
34,0,0,2,0.0,2.0
34,0,0,4,0.0,29.0
34,0,0,2,0.0,5.0
34,0,0,3,0.0,50.0
34,0,0,1,0.0,9.0
34,0,0,1,0.0,7.0
34,0,0,3,0.0,27.0
34,0,0,3,0.0,7.0
34,0,0,2,0.0,27.0
35,1,8,0,24.0,0.0
35,1,4,0,19.0,0.0
35,1,5,0,31.0,0.0
35,1,4,0,30.0,0.0
35,1,2,0,26.0,0.0
35,1,3,0,14.0,0.0
35,1,3,0,23.0,0.0
35,1,4,0,20.0,0.0
35,1,6,0,63.0,0.0
35,1,4,0,13.0,0.0
35,1,4,0,32.0,0.0
35,1,4,0,25.0,0.0
35,0,0,1,0.0,2.0
35,0,0,2,0.0,8.0
35,0,0,1,0.0,2.0
35,0,0,2,0.0,3.0
35,0,0,1,0.0,19.0
35,0,0,3,0.0,5.0
35,0,0,2,0.0,15.0
35,0,0,4,0.0,38.0
35,0,0,3,0.0,32.0
35,0,0,1,0.0,9.0
35,0,0,1,0.0,3.0
35,0,0,3,0.0,21.0
35,0,0,4,0.0,2.0
35,0,0,4,0.0,29.0
35,0,0,3,0.0,5.0
35,0,0,5,0.0,50.0
35,0,0,2,0.0,9.0
35,0,0,1,0.0,7.0
35,0,0,4,0.0,27.0
35,0,0,2,0.0,7.0
35,0,0,2,0.0,27.0
36,1,5,0,24.0,0.0
36,1,4,0,19.0,0.0
36,1,6,0,31.0,0.0
36,1,4,0,30.0,0.0
36,1,3,0,26.0,0.0
36,1,5,0,14.0,0.0
36,1,3,0,23.0,0.0
36,1,2,0,20.0,0.0
36,1,5,0,63.0,0.0
36,1,3,0,13.0,0.0
36,1,1,0,32.0,0.0
36,1,7,0,25.0,0.0
36,0,0,1,0.0,2.0
36,0,0,2,0.0,8.0
36,0,0,2,0.0,2.0
36,0,0,1,0.0,3.0
36,0,0,2,0.0,19.0
36,0,0,1,0.0,5.0
36,0,0,1,0.0,15.0
36,0,0,6,0.0,38.0
36,0,0,2,0.0,32.0
36,0,0,1,0.0,9.0
36,0,0,1,0.0,3.0
36,0,0,3,0.0,21.0
36,0,0,1,0.0,2.0
36,0,0,4,0.0,29.0
36,0,0,2,0.0,5.0
36,0,0,3,0.0,50.0
36,0,0,6,0.0,9.0
36,0,0,2,0.0,7.0
36,0,0,3,0.0,27.0
36,0,0,2,0.0,7.0
36,0,0,2,0.0,27.0
37,1,8,0,24.0,0.0
37,1,0,0,19.0,0.0
37,1,4,0,31.0,0.0
37,1,4,0,30.0,0.0
37,1,3,0,26.0,0.0
37,1,3,0,14.0,0.0
37,1,2,0,23.0,0.0
37,1,1,0,20.0,0.0
37,1,0,0,63.0,0.0
37,1,4,0,13.0,0.0
37,1,2,0,32.0,0.0
37,1,3,0,25.0,0.0
37,0,0,1,0.0,2.0
37,0,0,2,0.0,8.0
37,0,0,3,0.0,2.0
37,0,0,0,0.0,3.0
37,0,0,1,0.0,19.0
37,0,0,2,0.0,5.0
37,0,0,1,0.0,15.0
37,0,0,3,0.0,38.0
37,0,0,0,0.0,32.0
37,0,0,1,0.0,9.0
37,0,0,3,0.0,3.0
37,0,0,2,0.0,21.0
37,0,0,2,0.0,2.0
37,0,0,3,0.0,29.0
37,0,0,1,0.0,5.0
37,0,0,3,0.0,50.0
37,0,0,1,0.0,9.0
37,0,0,1,0.0,7.0
37,0,0,2,0.0,27.0
37,0,0,1,0.0,7.0
37,0,0,1,0.0,27.0
38,1,7,0,24.0,0.0
38,1,2,0,19.0,0.0
38,1,0,0,31.0,0.0
38,1,5,0,30.0,0.0
38,1,5,0,26.0,0.0
38,1,3,0,14.0,0.0
38,1,4,0,23.0,0.0
38,1,3,0,20.0,0.0
38,1,4,0,63.0,0.0
38,1,3,0,13.0,0.0
38,1,4,0,32.0,0.0
38,1,4,0,25.0,0.0
38,0,0,1,0.0,2.0
38,0,0,1,0.0,8.0
38,0,0,1,0.0,2.0
38,0,0,3,0.0,3.0
38,0,0,1,0.0,19.0
38,0,0,2,0.0,5.0
38,0,0,3,0.0,15.0
38,0,0,3,0.0,38.0
38,0,0,1,0.0,32.0
38,0,0,1,0.0,9.0
38,0,0,2,0.0,3.0
38,0,0,3,0.0,21.0
38,0,0,1,0.0,2.0
38,0,0,5,0.0,29.0
38,0,0,2,0.0,5.0
38,0,0,4,0.0,50.0
38,0,0,3,0.0,9.0
38,0,0,1,0.0,7.0
38,0,0,2,0.0,27.0
38,0,0,1,0.0,7.0
38,0,0,3,0.0,27.0
39,1,5,0,24.0,0.0
39,1,3,0,19.0,0.0
39,1,6,0,31.0,0.0
39,1,3,0,30.0,0.0
39,1,6,0,26.0,0.0
39,1,4,0,14.0,0.0
39,1,5,0,23.0,0.0
39,1,4,0,20.0,0.0
39,1,6,0,63.0,0.0
39,1,5,0,13.0,0.0
39,1,1,0,32.0,0.0
39,1,0,0,25.0,0.0
39,0,0,1,0.0,2.0
39,0,0,3,0.0,8.0
39,0,0,3,0.0,2.0
39,0,0,1,0.0,3.0
39,0,0,1,0.0,19.0
39,0,0,1,0.0,5.0
39,0,0,3,0.0,15.0
39,0,0,3,0.0,38.0
39,0,0,1,0.0,32.0
39,0,0,1,0.0,9.0
39,0,0,1,0.0,3.0
39,0,0,3,0.0,21.0
39,0,0,1,0.0,2.0
39,0,0,5,0.0,29.0
39,0,0,3,0.0,5.0
39,0,0,4,0.0,50.0
39,0,0,1,0.0,9.0
39,0,0,5,0.0,7.0
39,0,0,2,0.0,27.0
39,0,0,1,0.0,7.0
39,0,0,4,0.0,27.0
40,1,0,0,24.0,0.0
40,1,2,0,19.0,0.0
40,1,5,0,31.0,0.0
40,1,3,0,30.0,0.0
40,1,3,0,26.0,0.0
40,1,0,0,14.0,0.0
40,1,3,0,23.0,0.0
40,1,3,0,20.0,0.0
40,1,0,0,63.0,0.0
40,1,3,0,13.0,0.0
40,1,2,0,32.0,0.0
40,1,5,0,25.0,0.0
40,0,0,3,0.0,2.0
40,0,0,1,0.0,8.0
40,0,0,1,0.0,2.0
40,0,0,1,0.0,3.0
40,0,0,1,0.0,19.0
40,0,0,1,0.0,5.0
40,0,0,1,0.0,15.0
40,0,0,3,0.0,38.0
40,0,0,1,0.0,32.0
40,0,0,1,0.0,9.0
40,0,0,1,0.0,3.0
40,0,0,2,0.0,21.0
40,0,0,0,0.0,2.0
40,0,0,1,0.0,29.0
40,0,0,1,0.0,5.0
40,0,0,3,0.0,50.0
40,0,0,1,0.0,9.0
40,0,0,2,0.0,7.0
40,0,0,2,0.0,27.0
40,0,0,0,0.0,7.0
40,0,0,2,0.0,27.0
41,1,6,0,24.0,0.0
41,1,3,0,19.0,0.0
41,1,5,0,31.0,0.0
41,1,4,0,30.0,0.0
41,1,3,0,26.0,0.0
41,1,2,0,14.0,0.0
41,1,2,0,23.0,0.0
41,1,0,0,20.0,0.0
41,1,4,0,63.0,0.0
41,1,6,0,13.0,0.0
41,1,2,0,32.0,0.0
41,1,0,0,25.0,0.0
41,0,0,1,0.0,2.0
41,0,0,2,0.0,8.0
41,0,0,2,0.0,2.0
41,0,0,1,0.0,3.0
41,0,0,1,0.0,19.0
41,0,0,1,0.0,5.0
41,0,0,2,0.0,15.0
41,0,0,3,0.0,38.0
41,0,0,1,0.0,32.0
41,0,0,1,0.0,9.0
41,0,0,1,0.0,3.0
41,0,0,3,0.0,21.0
41,0,0,1,0.0,2.0
41,0,0,4,0.0,29.0
41,0,0,2,0.0,5.0
41,0,0,2,0.0,50.0
41,0,0,2,0.0,9.0
41,0,0,2,0.0,7.0
41,0,0,2,0.0,27.0
41,0,0,1,0.0,7.0
41,0,0,2,0.0,27.0
42,1,6,0,24.0,0.0
42,1,0,0,19.0,0.0
42,1,4,0,31.0,0.0
42,1,4,0,30.0,0.0
42,1,3,0,26.0,0.0
42,1,3,0,14.0,0.0
42,1,4,0,23.0,0.0
42,1,3,0,20.0,0.0
42,1,5,0,63.0,0.0
42,1,3,0,13.0,0.0
42,1,2,0,32.0,0.0
42,1,3,0,25.0,0.0
42,0,0,2,0.0,2.0
42,0,0,1,0.0,8.0
42,0,0,2,0.0,2.0
42,0,0,0,0.0,3.0
42,0,0,1,0.0,19.0
42,0,0,2,0.0,5.0
42,0,0,1,0.0,15.0
42,0,0,4,0.0,38.0
42,0,0,1,0.0,32.0
42,0,0,2,0.0,9.0
42,0,0,1,0.0,3.0
42,0,0,2,0.0,21.0
42,0,0,1,0.0,2.0
42,0,0,4,0.0,29.0
42,0,0,1,0.0,5.0
42,0,0,4,0.0,50.0
42,0,0,3,0.0,9.0
42,0,0,2,0.0,7.0
42,0,0,2,0.0,27.0
42,0,0,2,0.0,7.0
42,0,0,2,0.0,27.0
43,1,7,0,24.0,0.0
43,1,4,0,19.0,0.0
43,1,8,0,31.0,0.0
43,1,4,0,30.0,0.0
43,1,2,0,26.0,0.0
43,1,2,0,14.0,0.0
43,1,0,0,23.0,0.0
43,1,1,0,20.0,0.0
43,1,7,0,63.0,0.0
43,1,4,0,13.0,0.0
43,1,2,0,32.0,0.0
43,1,5,0,25.0,0.0
43,0,0,2,0.0,2.0
43,0,0,3,0.0,8.0
43,0,0,2,0.0,2.0
43,0,0,2,0.0,3.0
43,0,0,2,0.0,19.0
43,0,0,2,0.0,5.0
43,0,0,1,0.0,15.0
43,0,0,4,0.0,38.0
43,0,0,1,0.0,32.0
43,0,0,3,0.0,9.0
43,0,0,1,0.0,3.0
43,0,0,3,0.0,21.0
43,0,0,2,0.0,2.0
43,0,0,3,0.0,29.0
43,0,0,2,0.0,5.0
43,0,0,4,0.0,50.0
43,0,0,2,0.0,9.0
43,0,0,2,0.0,7.0
43,0,0,2,0.0,27.0
43,0,0,1,0.0,7.0
43,0,0,2,0.0,27.0
44,1,6,0,24.0,0.0
44,1,2,0,19.0,0.0
44,1,4,0,31.0,0.0
44,1,5,0,30.0,0.0
44,1,3,0,26.0,0.0
44,1,2,0,14.0,0.0
44,1,2,0,23.0,0.0
44,1,4,0,20.0,0.0
44,1,6,0,63.0,0.0
44,1,3,0,13.0,0.0
44,1,3,0,32.0,0.0
44,1,3,0,25.0,0.0
44,0,0,3,0.0,2.0
44,0,0,1,0.0,8.0
44,0,0,2,0.0,2.0
44,0,0,2,0.0,3.0
44,0,0,1,0.0,19.0
44,0,0,1,0.0,5.0
44,0,0,2,0.0,15.0
44,0,0,3,0.0,38.0
44,0,0,1,0.0,32.0
44,0,0,1,0.0,9.0
44,0,0,1,0.0,3.0
44,0,0,3,0.0,21.0
44,0,0,4,0.0,2.0
44,0,0,3,0.0,29.0
44,0,0,1,0.0,5.0
44,0,0,5,0.0,50.0
44,0,0,1,0.0,9.0
44,0,0,1,0.0,7.0
44,0,0,3,0.0,27.0
44,0,0,2,0.0,7.0
44,0,0,2,0.0,27.0
45,1,7,0,24.0,0.0
45,1,4,0,19.0,0.0
45,1,5,0,31.0,0.0
45,1,4,0,30.0,0.0
45,1,3,0,26.0,0.0
45,1,3,0,14.0,0.0
45,1,2,0,23.0,0.0
45,1,2,0,20.0,0.0
45,1,4,0,63.0,0.0
45,1,3,0,13.0,0.0
45,1,2,0,32.0,0.0
45,1,0,0,25.0,0.0
45,0,0,1,0.0,2.0
45,0,0,1,0.0,8.0
45,0,0,2,0.0,2.0
45,0,0,2,0.0,3.0
45,0,0,1,0.0,19.0
45,0,0,1,0.0,5.0
45,0,0,0,0.0,15.0
45,0,0,3,0.0,38.0
45,0,0,3,0.0,32.0
45,0,0,2,0.0,9.0
45,0,0,2,0.0,3.0
45,0,0,2,0.0,21.0
45,0,0,1,0.0,2.0
45,0,0,3,0.0,29.0
45,0,0,1,0.0,5.0
45,0,0,3,0.0,50.0
45,0,0,2,0.0,9.0
45,0,0,1,0.0,7.0
45,0,0,2,0.0,27.0
45,0,0,2,0.0,7.0
45,0,0,4,0.0,27.0
46,1,5,0,24.0,0.0
46,1,4,0,19.0,0.0
46,1,4,0,31.0,0.0
46,1,3,0,30.0,0.0
46,1,4,0,26.0,0.0
46,1,4,0,14.0,0.0
46,1,0,0,23.0,0.0
46,1,4,0,20.0,0.0
46,1,6,0,63.0,0.0
46,1,5,0,13.0,0.0
46,1,5,0,32.0,0.0
46,1,3,0,25.0,0.0
46,0,0,2,0.0,2.0
46,0,0,3,0.0,8.0
46,0,0,3,0.0,2.0
46,0,0,1,0.0,3.0
46,0,0,1,0.0,19.0
46,0,0,2,0.0,5.0
46,0,0,2,0.0,15.0
46,0,0,2,0.0,38.0
46,0,0,2,0.0,32.0
46,0,0,1,0.0,9.0
46,0,0,2,0.0,3.0
46,0,0,4,0.0,21.0
46,0,0,2,0.0,2.0
46,0,0,4,0.0,29.0
46,0,0,2,0.0,5.0
46,0,0,4,0.0,50.0
46,0,0,2,0.0,9.0
46,0,0,2,0.0,7.0
46,0,0,2,0.0,27.0
46,0,0,1,0.0,7.0
46,0,0,3,0.0,27.0
47,1,5,0,24.0,0.0
47,1,0,0,19.0,0.0
47,1,7,0,31.0,0.0
47,1,7,0,30.0,0.0
47,1,2,0,26.0,0.0
47,1,3,0,14.0,0.0
47,1,2,0,23.0,0.0
47,1,3,0,20.0,0.0
47,1,0,0,63.0,0.0
47,1,3,0,13.0,0.0
47,1,2,0,32.0,0.0
47,1,4,0,25.0,0.0
47,0,0,3,0.0,2.0
47,0,0,1,0.0,8.0
47,0,0,1,0.0,2.0
47,0,0,3,0.0,3.0
47,0,0,2,0.0,19.0
47,0,0,1,0.0,5.0
47,0,0,1,0.0,15.0
47,0,0,2,0.0,38.0
47,0,0,1,0.0,32.0
47,0,0,1,0.0,9.0
47,0,0,2,0.0,3.0
47,0,0,3,0.0,21.0
47,0,0,1,0.0,2.0
47,0,0,3,0.0,29.0
47,0,0,2,0.0,5.0
47,0,0,5,0.0,50.0
47,0,0,1,0.0,9.0
47,0,0,1,0.0,7.0
47,0,0,2,0.0,27.0
47,0,0,1,0.0,7.0
47,0,0,1,0.0,27.0
48,1,6,0,24.0,0.0
48,1,0,0,19.0,0.0
48,1,6,0,31.0,0.0
48,1,6,0,30.0,0.0
48,1,5,0,26.0,0.0
48,1,4,0,14.0,0.0
48,1,4,0,23.0,0.0
48,1,1,0,20.0,0.0
48,1,4,0,63.0,0.0
48,1,5,0,13.0,0.0
48,1,2,0,32.0,0.0
48,1,3,0,25.0,0.0
48,0,0,2,0.0,2.0
48,0,0,1,0.0,8.0
48,0,0,2,0.0,2.0
48,0,0,0,0.0,3.0
48,0,0,2,0.0,19.0
48,0,0,2,0.0,5.0
48,0,0,1,0.0,15.0
48,0,0,3,0.0,38.0
48,0,0,1,0.0,32.0
48,0,0,3,0.0,9.0
48,0,0,1,0.0,3.0
48,0,0,3,0.0,21.0
48,0,0,1,0.0,2.0
48,0,0,4,0.0,29.0
48,0,0,3,0.0,5.0
48,0,0,3,0.0,50.0
48,0,0,3,0.0,9.0
48,0,0,1,0.0,7.0
48,0,0,4,0.0,27.0
48,0,0,1,0.0,7.0
48,0,0,5,0.0,27.0
49,1,7,0,24.0,0.0
49,1,5,0,19.0,0.0
49,1,5,0,31.0,0.0
49,1,4,0,30.0,0.0
49,1,4,0,26.0,0.0
49,1,4,0,14.0,0.0
49,1,4,0,23.0,0.0
49,1,4,0,20.0,0.0
49,1,4,0,63.0,0.0
49,1,2,0,13.0,0.0
49,1,3,0,32.0,0.0
49,1,4,0,25.0,0.0
49,0,0,2,0.0,2.0
49,0,0,3,0.0,8.0
49,0,0,1,0.0,2.0
49,0,0,2,0.0,3.0
49,0,0,2,0.0,19.0
49,0,0,4,0.0,5.0
49,0,0,2,0.0,15.0
49,0,0,3,0.0,38.0
49,0,0,2,0.0,32.0
49,0,0,2,0.0,9.0
49,0,0,2,0.0,3.0
49,0,0,3,0.0,21.0
49,0,0,1,0.0,2.0
49,0,0,3,0.0,29.0
49,0,0,3,0.0,5.0
49,0,0,3,0.0,50.0
49,0,0,2,0.0,9.0
49,0,0,1,0.0,7.0
49,0,0,4,0.0,27.0
49,0,0,3,0.0,7.0
49,0,0,2,0.0,27.0
50,1,7,0,24.0,0.0
50,1,4,0,19.0,0.0
50,1,6,0,31.0,0.0
50,1,5,0,30.0,0.0
50,1,4,0,26.0,0.0
50,1,4,0,14.0,0.0
50,1,4,0,23.0,0.0
50,1,3,0,20.0,0.0
50,1,0,0,63.0,0.0
50,1,0,0,13.0,0.0
50,1,2,0,32.0,0.0
50,1,3,0,25.0,0.0
50,0,0,3,0.0,2.0
50,0,0,2,0.0,8.0
50,0,0,5,0.0,2.0
50,0,0,1,0.0,3.0
50,0,0,1,0.0,19.0
50,0,0,2,0.0,5.0
50,0,0,2,0.0,15.0
50,0,0,3,0.0,38.0
50,0,0,1,0.0,32.0
50,0,0,2,0.0,9.0
50,0,0,0,0.0,3.0
50,0,0,3,0.0,21.0
50,0,0,2,0.0,2.0
50,0,0,3,0.0,29.0
50,0,0,2,0.0,5.0
50,0,0,4,0.0,50.0
50,0,0,1,0.0,9.0
50,0,0,1,0.0,7.0
50,0,0,1,0.0,27.0
50,0,0,1,0.0,7.0
50,0,0,2,0.0,27.0
51,1,5,0,24.0,0.0
51,1,4,0,19.0,0.0
51,1,8,0,31.0,0.0
51,1,4,0,30.0,0.0
51,1,0,0,26.0,0.0
51,1,4,0,14.0,0.0
51,1,4,0,23.0,0.0
51,1,3,0,20.0,0.0
51,1,6,0,63.0,0.0
51,1,5,0,13.0,0.0
51,1,2,0,32.0,0.0
51,1,4,0,25.0,0.0
51,0,0,3,0.0,2.0
51,0,0,1,0.0,8.0
51,0,0,2,0.0,2.0
51,0,0,1,0.0,3.0
51,0,0,1,0.0,19.0
51,0,0,1,0.0,5.0
51,0,0,3,0.0,15.0
51,0,0,2,0.0,38.0
51,0,0,2,0.0,32.0
51,0,0,3,0.0,9.0
51,0,0,3,0.0,3.0
51,0,0,2,0.0,21.0
51,0,0,2,0.0,2.0
51,0,0,4,0.0,29.0
51,0,0,3,0.0,5.0
51,0,0,4,0.0,50.0
51,0,0,3,0.0,9.0
51,0,0,1,0.0,7.0
51,0,0,2,0.0,27.0
51,0,0,2,0.0,7.0
51,0,0,4,0.0,27.0
52,1,9,0,24.0,0.0
52,1,2,0,19.0,0.0
52,1,5,0,31.0,0.0
52,1,4,0,30.0,0.0
52,1,3,0,26.0,0.0
52,1,4,0,14.0,0.0
52,1,6,0,23.0,0.0
52,1,4,0,20.0,0.0
52,1,6,0,63.0,0.0
52,1,4,0,13.0,0.0
52,1,3,0,32.0,0.0
52,1,0,0,25.0,0.0
52,0,0,1,0.0,2.0
52,0,0,1,0.0,8.0
52,0,0,1,0.0,2.0
52,0,0,2,0.0,3.0
52,0,0,2,0.0,19.0
52,0,0,2,0.0,5.0
52,0,0,2,0.0,15.0
52,0,0,4,0.0,38.0
52,0,0,2,0.0,32.0
52,0,0,2,0.0,9.0
52,0,0,3,0.0,3.0
52,0,0,5,0.0,21.0
52,0,0,1,0.0,2.0
52,0,0,3,0.0,29.0
52,0,0,2,0.0,5.0
52,0,0,3,0.0,50.0
52,0,0,2,0.0,9.0
